,NUM_NEG,NUM_NEU,NUM_POS,TW
2014-06-05,5.0,238.0,18.0,261.0
2014-06-06,7.0,163.0,9.0,179.0
2014-06-07,3.0,65.0,3.0,71.0
2014-06-08,2.0,19.0,1.0,22.0
2014-06-09,5.0,115.0,12.0,132.0
2014-06-10,7.0,88.0,13.0,108.0
2014-06-11,0.0,88.0,14.0,102.0
2014-06-12,8.0,97.0,8.0,113.0
2014-06-13,1.0,97.0,14.0,112.0
2014-06-14,0.0,28.0,10.0,38.0
2014-06-15,0.0,19.0,9.0,28.0
2014-06-16,3.0,28.0,11.0,42.0
2014-06-17,0.0,35.0,18.0,53.0
2014-06-18,3.0,36.0,15.0,54.0
2014-06-19,1.0,59.0,13.0,73.0
2014-06-20,1.0,48.0,10.0,59.0
2014-06-21,4.0,19.0,2.0,25.0
2014-06-22,0.0,76.0,0.0,76.0
2014-06-23,2.0,87.0,5.0,94.0
2014-06-24,4.0,143.0,12.0,159.0
2014-06-25,2.0,91.0,23.0,116.0
2014-06-26,6.0,190.0,33.0,229.0
2014-06-27,9.0,153.0,11.0,173.0
2014-06-28,1.0,99.0,4.0,104.0
2014-06-29,0.0,57.0,4.0,61.0
2014-06-30,3.0,106.0,9.0,118.0
2014-07-01,6.0,99.0,34.0,139.0
2014-07-02,4.0,119.0,22.0,145.0
2014-07-03,1.0,52.0,10.0,63.0
2014-07-04,0.0,91.0,3.0,94.0
2014-07-05,1.0,27.0,10.0,38.0
2014-07-06,2.0,81.0,8.0,91.0
2014-07-07,4.0,181.0,16.0,201.0
2014-07-08,8.0,98.0,10.0,116.0
2014-07-09,1.0,151.0,22.0,174.0
2014-07-10,7.0,201.0,93.0,301.0
2014-07-11,7.0,185.0,54.0,246.0
2014-07-12,1.0,46.0,9.0,56.0
2014-07-13,0.0,60.0,10.0,70.0
2014-07-14,7.0,80.0,10.0,97.0
2014-07-15,12.0,98.0,11.0,121.0
2014-07-16,2.0,126.0,13.0,141.0
2014-07-17,7.0,80.0,18.0,105.0
2014-07-18,6.0,111.0,19.0,136.0
2014-07-19,0.0,19.0,6.0,25.0
2014-07-20,1.0,13.0,8.0,22.0
2014-07-21,3.0,184.0,43.0,230.0
2014-07-22,7.0,302.0,183.0,492.0
2014-07-23,5.0,150.0,45.0,200.0
2014-07-24,5.0,179.0,43.0,227.0
2014-07-25,6.0,120.0,34.0,160.0
2014-07-26,1.0,73.0,12.0,86.0
2014-07-27,0.0,58.0,0.0,58.0
2014-07-28,3.0,121.0,12.0,136.0
2014-07-29,16.0,252.0,52.0,320.0
2014-07-30,21.0,95.0,20.0,136.0
2014-07-31,27.0,110.0,72.0,209.0
2014-08-01,11.0,123.0,18.0,152.0
2014-08-02,1.0,61.0,6.0,68.0
2014-08-03,1.0,21.0,4.0,26.0
2014-08-04,4.0,96.0,13.0,113.0
2014-08-05,2.0,73.0,5.0,80.0
2014-08-06,14.0,62.0,13.0,89.0
2014-08-07,0.0,47.0,6.0,53.0
2014-08-08,1.0,68.0,7.0,76.0
2014-08-09,0.0,13.0,4.0,17.0
2014-08-10,0.0,8.0,1.0,9.0
2014-08-11,1.0,37.0,2.0,40.0
2014-08-12,3.0,36.0,6.0,45.0
2014-08-13,1.0,42.0,9.0,52.0
2014-08-14,0.0,64.0,16.0,80.0
2014-08-15,6.0,62.0,6.0,74.0
2014-08-16,0.0,17.0,0.0,17.0
2014-08-17,0.0,27.0,11.0,38.0
2014-08-18,3.0,98.0,13.0,114.0
2014-08-19,4.0,78.0,58.0,140.0
2014-08-20,8.0,72.0,28.0,108.0
2014-08-21,1.0,78.0,24.0,103.0
2014-08-22,0.0,34.0,12.0,46.0
2014-08-23,0.0,26.0,5.0,31.0
2014-08-24,0.0,23.0,3.0,26.0
2014-08-25,4.0,75.0,9.0,88.0
2014-08-26,6.0,70.0,19.0,95.0
2014-08-27,4.0,81.0,10.0,95.0
2014-08-28,2.0,78.0,25.0,105.0
2014-08-29,0.0,104.0,19.0,123.0
2014-08-30,0.0,24.0,4.0,28.0
2014-08-31,0.0,23.0,13.0,36.0
2014-09-01,0.0,32.0,7.0,39.0
2014-09-02,2.0,93.0,19.0,114.0
2014-09-03,178.0,90.0,16.0,284.0
2014-09-04,12.0,102.0,25.0,139.0
2014-09-05,4.0,62.0,10.0,76.0
2014-09-06,2.0,55.0,16.0,73.0
2014-09-07,3.0,24.0,5.0,32.0
2014-09-08,1.0,53.0,12.0,66.0
2014-09-09,4.0,99.0,12.0,115.0
2014-09-10,5.0,109.0,19.0,133.0
2014-09-11,2.0,110.0,17.0,129.0
2014-09-12,6.0,100.0,17.0,123.0
2014-09-13,0.0,70.0,4.0,74.0
2014-09-14,1.0,20.0,3.0,24.0
2014-09-15,0.0,121.0,12.0,133.0
2014-09-16,1.0,103.0,30.0,134.0
2014-09-17,7.0,74.0,20.0,101.0
2014-09-18,0.0,3.0,0.0,3.0
