,HIGH,CLOSE,OPEN,LOW
2014-02-28,57.45,56.84,56.63,56.39
2014-03-03,56.42,56.19,56.3,55.69
2014-03-04,57.36,57.24,56.87,56.64
2014-03-05,58.29,58.16,57.48,57.36
2014-03-06,59.12,58.95,58.51,58.4
2014-03-07,59.8,59.37,59.32,59.07
2014-03-10,59.48,59.2,59.12,58.87
2014-03-11,59.45,58.19,59.43,58.13
2014-03-12,57.96,57.92,57.61,57.42
2014-03-13,58.34,57.45,57.96,57.19
2014-03-14,57.53,56.81,57.06,56.62
2014-03-17,57.7,57.58,57.15,57.05
2014-03-18,58.16,58.06,57.82,57.62
2014-03-19,58.93,58.33,58.03,57.89
2014-03-20,60.49,60.12,58.36,58.13
2014-03-21,61.04,60.21,60.97,60.0
2014-03-24,61.19,61.06,60.38,60.35
2014-03-25,61.48,60.93,61.11,60.56
2014-03-26,61.4,59.91,61.24,59.89
2014-03-27,60.55,59.93,59.94,59.02
2014-03-28,60.59,60.02,60.33,59.68
2014-03-31,61.02,60.71,60.8,60.6
2014-04-01,61.29,60.67,60.92,60.37
2014-04-02,60.77,60.48,60.44,60.2
2014-04-03,60.8,60.66,60.65,60.28
2014-04-04,61.06,59.82,60.98,59.8
2014-04-07,60.0,59.01,59.69,58.84
2014-04-08,59.02,58.86,58.8,58.25
2014-04-09,59.45,59.28,59.1,58.49
2014-04-10,59.39,57.39,59.35,57.38
2014-04-11,56.05,55.3,55.18,54.55
2014-04-14,55.94,54.95,55.85,54.48
2014-04-15,55.64,54.79,55.09,54.35
2014-04-16,55.35,55.26,55.0,54.69
2014-04-17,55.57,55.22,55.34,55.01
2014-04-18,,,,
2014-04-21,55.41,55.0,55.26,54.99
2014-04-22,56.08,55.81,55.04,54.94
2014-04-23,56.12,56.04,55.8,55.56
2014-04-24,56.26,56.18,56.1,55.61
2014-04-25,56.35,55.71,56.31,55.64
2014-04-28,55.7,55.5,55.63,54.68
2014-04-29,56.31,56.09,55.73,55.57
2014-04-30,56.35,55.98,56.24,55.72
2014-05-01,56.19,55.71,55.92,55.5
2014-05-02,56.37,55.57,55.84,55.44
2014-05-05,54.74,54.21,53.88,53.7
2014-05-06,54.06,53.33,54.04,53.32
2014-05-07,54.12,54.06,53.55,53.24
2014-05-08,54.53,54.35,54.26,54.06
2014-05-09,54.31,54.02,54.22,53.67
2014-05-12,54.7,54.65,54.27,54.03
2014-05-13,54.83,54.63,54.76,54.5
2014-05-14,54.7,54.37,54.64,54.3
2014-05-15,54.21,53.52,54.2,53.35
2014-05-16,53.51,53.31,53.42,52.97
2014-05-19,53.91,53.82,53.08,53.06
2014-05-20,54.04,53.71,53.72,53.41
2014-05-21,54.6,54.11,54.05,53.98
2014-05-22,54.6,54.54,54.17,54.02
2014-05-23,54.58,54.53,54.44,54.16
2014-05-26,,,,
2014-05-27,55.43,55.14,54.75,54.69
2014-05-28,55.6,55.45,55.1,55.0
2014-05-29,55.92,55.71,55.75,55.39
2014-05-30,55.88,55.56,55.57,55.31
2014-06-02,55.65,55.34,55.65,55.02
2014-06-03,55.66,55.59,55.09,55.09
2014-06-04,55.72,55.66,55.52,55.25
2014-06-05,56.66,56.62,55.91,55.49
2014-06-06,57.13,56.94,56.72,56.65
2014-06-09,57.67,57.42,56.91,56.9
2014-06-10,57.94,57.91,57.45,57.39
2014-06-11,57.79,57.29,57.48,56.97
2014-06-12,57.42,57.05,57.07,56.87
2014-06-13,57.67,57.02,57.08,56.88
2014-06-16,56.95,56.85,56.85,56.33
2014-06-17,57.59,57.42,56.8,56.68
2014-06-18,57.81,57.79,57.29,56.95
2014-06-19,57.69,57.3,57.69,57.21
2014-06-20,57.77,57.56,57.7,57.35
2014-06-23,58.22,58.16,57.54,57.24
2014-06-24,58.12,57.42,57.88,57.3
2014-06-25,57.74,57.53,57.22,56.87
2014-06-26,57.49,57.39,57.3,56.6
2014-06-27,57.7,57.53,57.33,57.24
2014-06-30,57.8,57.58,57.54,57.38
2014-07-01,57.99,57.57,57.15,57.05
2014-07-02,57.47,56.96,57.26,56.82
2014-07-03,57.65,57.07,57.23,57.0
2014-07-04,,,,
2014-07-07,57.0,56.66,56.89,56.4
2014-07-08,56.47,55.78,56.35,55.63
2014-07-09,56.12,56.03,55.88,55.61
2014-07-10,55.81,55.57,55.06,54.96
2014-07-11,55.9,55.79,55.29,55.19
2014-07-14,56.84,56.27,56.5,56.2
2014-07-15,58.69,58.34,57.98,57.88
2014-07-16,58.98,58.7,58.51,58.31
2014-07-17,58.86,57.87,58.56,57.76
2014-07-18,58.48,58.22,58.38,57.9
2014-07-21,58.41,58.23,58.12,57.9
2014-07-22,58.8,58.68,58.42,58.37
2014-07-23,59.19,59.01,58.76,58.52
2014-07-24,59.35,59.16,59.07,58.99
2014-07-25,59.27,59.0,58.92,58.84
2014-07-28,59.26,59.17,58.94,58.67
2014-07-29,59.13,58.65,59.13,58.44
2014-07-30,59.28,58.91,59.02,58.61
2014-07-31,58.68,57.68,58.65,57.67
2014-08-01,57.49,56.47,57.39,55.97
2014-08-04,56.98,56.66,56.91,56.33
2014-08-05,56.6,56.04,56.43,55.6
2014-08-06,56.69,56.22,55.89,55.83
2014-08-07,56.69,55.91,56.63,55.68
2014-08-08,56.36,56.32,55.87,55.64
2014-08-11,56.58,56.29,56.54,56.17
2014-08-12,56.55,56.36,56.17,56.12
2014-08-13,56.84,56.72,56.68,56.5
2014-08-14,57.0,56.97,56.77,56.7
2014-08-15,57.5,56.75,57.24,56.38
2014-08-18,57.43,57.23,56.86,56.76
2014-08-19,57.73,57.56,57.6,57.34
